# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
23 0.013850979 0.713240874 0.700705553 -0.010360198 2.140931708 -2.953125847 14.454970883 23 DJI_20260816173244_0023_D.JPG

24 0.014078239 0.714436803 0.699487842 -0.009930575 2.254537865 -6.851341919 14.603844652 24 DJI_20260816173247_0024_D.JPG

25 0.013488035 0.715708655 0.698205960 -0.009361165 11.891580017 20.147539708 13.689821583 25 DJI_20260816173250_0025_D.JPG

26 -0.011831427 -0.695917257 0.717894420 -0.013667148 -7.131022941 -19.919724542 14.998521395 26 DJI_20260816173253_0026_D.JPG

27 -0.012140515 -0.694974341 0.718811771 -0.013149555 -6.984169623 -17.708949646 14.852049032 27 DJI_20260816173256_0027_D.JPG

28 -0.011776270 -0.695124272 0.718678844 -0.012817332 -6.744837462 -10.444648356 14.580340954 28 DJI_20260816173259_0028_D.JPG

29 -0.011718805 -0.695121768 0.718683032 -0.012770923 -6.806978284 -13.097396755 14.650327157 29 DJI_20260816173302_0029_D.JPG

30 -0.011836298 -0.695063456 0.718737218 -0.012786894 -6.662339332 -7.745300794 14.527857441 30 DJI_20260816173310_0030_D.JPG

31 -0.011765686 -0.691998988 0.721686638 -0.012937011 -6.733737884 -5.582643086 14.444054145 31 DJI_20260816173313_0031_D.JPG

32 -0.011534643 -0.691509737 0.722170131 -0.012310032 -6.886278124 -3.587207376 14.405194169 32 DJI_20260816173316_0032_D.JPG

33 -0.011341546 -0.691486940 0.722202636 -0.011854639 -6.956431154 -0.745222579 14.305719528 33 DJI_20260816173319_0033_D.JPG

34 -0.011601233 -0.691448819 0.722232517 -0.012005541 -6.790498004 1.513039826 14.236822146 34 DJI_20260816173322_0034_D.JPG

35 -0.012096103 -0.693213343 0.720533707 -0.011837292 -6.841191646 3.853467719 14.152485925 35 DJI_20260816173325_0035_D.JPG

36 -0.012219752 -0.693023418 0.720714237 -0.011840995 -6.683325077 6.475815994 14.075455751 36 DJI_20260816173328_0036_D.JPG

37 -0.011847429 -0.692951107 0.720790386 -0.011816147 -6.534446175 9.895785765 13.979348091 37 DJI_20260816173331_0037_D.JPG

38 -0.010871929 -0.692602522 0.721147276 -0.011408488 -6.256061944 18.408670592 13.647233166 38 DJI_20260816173334_0038_D.JPG

39 -0.011589319 -0.692709871 0.721025764 -0.011856216 -6.334991114 14.774080748 13.841599545 39 DJI_20260816173337_0039_D.JPG

40 -0.011655950 -0.692745417 0.720985965 -0.012131118 -6.503760907 12.525675765 13.920213365 40 DJI_20260816173340_0040_D.JPG

41 0.014416140 0.715906760 0.697990071 -0.008918882 11.218915991 9.150891754 13.989827903 41 DJI_20260816173343_0041_D.JPG

42 0.015780857 0.716201744 0.697639606 -0.010247249 11.082875989 0.228466773 14.280211892 42 DJI_20260816173346_0042_D.JPG

43 0.015599653 0.716023620 0.697829937 -0.010010258 11.201225339 2.944174489 14.202521203 43 DJI_20260816173349_0043_D.JPG

44 0.014756825 0.715911511 0.697974652 -0.009183187 11.226659808 5.982822565 14.101070641 44 DJI_20260816173352_0044_D.JPG

45 0.014103737 0.715880070 0.698022838 -0.008995947 11.303927968 11.581727283 13.924050626 45 DJI_20260816173355_0045_D.JPG

46 0.013849645 0.715818617 0.698091106 -0.008983406 11.456600472 14.878521500 13.828824880 46 DJI_20260816173358_0046_D.JPG

47 0.013415680 0.715783636 0.698132313 -0.009223921 11.750782616 18.219442207 13.797341918 47 DJI_20260816173401_0047_D.JPG

48 -0.010372587 -0.692583371 0.721178104 -0.011082685 -6.124153133 21.864096636 13.632913995 48 DJI_20260816173404_0048_D.JPG

49 0.014215958 0.717858555 0.695971844 -0.010009692 2.035434011 3.651964627 14.285651414 49 DJI_20260816173407_0049_D.JPG

50 0.013399856 0.714309626 0.699624477 -0.010382319 2.019386088 1.912233865 14.322276010 50 DJI_20260816173410_0050_D.JPG

51 0.013614282 0.712613334 0.701346289 -0.010500911 2.076034198 0.415582920 14.395796431 51 DJI_20260816173413_0051_D.JPG

52 0.013535932 0.712926436 0.701033867 -0.010207434 2.183408333 -0.985139815 14.404095711 52 DJI_20260816173416_0052_D.JPG

53 -0.010589512 -0.694845038 0.718946651 -0.013926535 1.423734609 1.796323440 14.625247092 53 DJI_20260816173431_0053_D.JPG

