# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
112 0.012566344 0.028325721 0.917924951 -0.395542065 1.477872629 -7.857729399 31.909324167 112 DJI_20260822182306_0825_D.JPG

113 0.072427252 0.142629931 0.883995258 -0.439275972 -0.730208937 -2.932428043 30.768065743 113 DJI_20260822182309_0826_D.JPG

114 0.029400207 0.066880142 0.915765381 -0.395014484 -0.512305286 -7.372620523 31.297908949 114 DJI_20260822182312_0827_D.JPG

115 -0.287467514 -0.536503666 0.699465896 -0.374531314 7.131029407 -3.033171182 33.448583138 115 DJI_20260822182315_0828_D.JPG

116 0.010291055 0.015131495 0.885412473 -0.464445783 -19.188047340 -5.813472097 36.390958493 116 DJI_20260822182318_0829_D.JPG

117 0.059911710 0.124519597 0.914392906 -0.380514219 -5.278890480 -10.035622952 29.589606125 117 DJI_20260822182321_0830_D.JPG

118 0.012836212 0.011109734 0.872583169 -0.488170481 -2.038213826 -6.038105307 35.609315047 118 DJI_20260822182324_0831_D.JPG

119 -0.334051828 -0.622673514 0.623190253 -0.335143223 3.674999719 -2.433643312 32.799986989 119 DJI_20260822182327_0832_D.JPG

120 -0.319528452 -0.596525570 0.648788978 -0.348039760 5.267823427 -2.966054376 33.530687230 120 DJI_20260822182330_0833_D.JPG

121 0.010235636 0.012760508 0.885678028 -0.464011672 -14.866251794 -5.884909518 36.566185388 121 DJI_20260822182333_0834_D.JPG

122 0.011282954 0.009918156 0.873175792 -0.487173851 -6.462457399 -6.094050953 35.430079399 122 DJI_20260822182336_0835_D.JPG

123 0.015652894 0.015462616 0.872305538 -0.488465907 -0.325288615 -5.944250782 35.629507501 123 DJI_20260822182339_0836_D.JPG

124 0.036182167 0.054712125 0.885803446 -0.459401447 -4.052895433 -9.109132026 31.805719111 124 DJI_20260822182342_0837_D.JPG

125 0.034397836 0.056590700 0.899385745 -0.432110592 -2.689200057 -10.237741873 30.298913564 125 DJI_20260822182345_0838_D.JPG

126 -0.080051158 -0.135895452 0.832870028 -0.530520268 3.015364164 -6.811463764 32.303411593 126 DJI_20260822182348_0839_D.JPG

127 0.103487096 0.138109967 0.800070473 -0.574546165 -8.676951805 -3.901950853 30.536777524 127 DJI_20260822182351_0840_D.JPG

128 0.099349454 0.141499328 0.820096290 -0.545481165 -7.463940460 -7.176195481 29.817666546 128 DJI_20260822182354_0841_D.JPG

129 0.106274713 0.136007104 0.789192928 -0.589391446 -7.481203229 -3.551924303 30.509216020 129 DJI_20260822182357_0842_D.JPG

130 0.103589220 0.138466420 0.801989165 -0.571760179 -7.509887852 -4.127755839 30.499973432 130 DJI_20260822182400_0843_D.JPG

131 -0.027980864 -0.055173206 0.841411016 -0.536843078 -0.224743810 -6.852899210 32.545097659 131 DJI_20260822182403_0844_D.JPG

132 -0.083809086 -0.158104262 0.853122109 -0.490063003 3.576198656 -6.640743111 33.076965825 132 DJI_20260822182406_0845_D.JPG

133 0.024984071 0.034769122 0.890075556 -0.453797763 -1.586487876 -8.119207027 34.139179833 133 DJI_20260822182409_0846_D.JPG

134 0.010237016 0.011962287 0.886249944 -0.462939676 -12.091324963 -5.994323121 36.481235032 134 DJI_20260822182412_0847_D.JPG

135 0.007084270 0.009669481 0.863275284 -0.504591020 -25.623743611 -2.700832284 37.372367753 135 DJI_20260822182415_0848_D.JPG

136 -0.205311686 -0.427812844 0.794167723 -0.379632600 5.909463990 -5.516782371 32.495690551 136 DJI_20260822182418_0849_D.JPG

137 -0.004358094 -0.009584693 0.902425291 -0.430717698 -8.479701685 -6.192825647 33.348932034 137 DJI_20260822182421_0850_D.JPG

138 0.006614153 0.015874084 0.914790917 -0.403561450 -2.066383139 -8.274245951 33.257274607 138 DJI_20260822182424_0851_D.JPG

139 0.013779179 0.028052525 0.897128611 -0.440662506 1.597126617 -5.301134738 33.527508773 139 DJI_20260822182427_0852_D.JPG

140 0.035950629 0.070844240 0.892667130 -0.443659826 0.556958010 -3.861724778 32.014260183 140 DJI_20260822182430_0853_D.JPG

141 0.101923152 0.201641420 0.872715284 -0.432805317 -1.229365505 -2.814174446 30.352991274 141 DJI_20260822182433_0854_D.JPG

142 0.123841602 0.245304839 0.861354482 -0.427267187 -4.377466172 -3.960850943 31.930723777 142 DJI_20260822182436_0855_D.JPG

143 0.137666783 0.252581021 0.845580195 -0.449716376 1.537225893 -3.339430242 30.772166922 143 DJI_20260822182439_0856_D.JPG

144 0.150215669 0.275667262 0.838063570 -0.446197564 2.775815316 -3.399147617 30.938456599 144 DJI_20260822182442_0857_D.JPG

145 0.337996555 0.622902365 0.622893446 -0.331292510 -1.954451851 -0.714034523 27.157426330 145 DJI_20260822182445_0858_D.JPG

146 0.339430240 0.626929720 0.619386607 -0.328795484 1.396213422 -0.555206300 26.937138289 146 DJI_20260822182448_0859_D.JPG

147 0.340252458 0.628710952 0.617826658 -0.327476754 7.718160687 -0.453619073 26.735733985 147 DJI_20260822182451_0860_D.JPG

148 0.340233700 0.629080059 0.617622764 -0.327171867 10.049659752 -0.268381321 26.498658028 148 DJI_20260822182454_0861_D.JPG

149 0.384998057 0.682970923 0.542897760 -0.300980460 14.125825842 -0.690894394 29.143449499 149 DJI_20260822182457_0862_D.JPG

150 0.390458528 0.693297269 0.529881462 -0.293439384 13.947033359 -0.858546171 29.426273561 150 DJI_20260822182500_0863_D.JPG

